type,secteur,etage,surface habitable,surface totale,nbr chambre,nbr salleBain,salon,age de bien,prix
"appartements, à vendre",aïn sebaâ,4,65,65,2,1,1,21+ ans,400 000 DH
"appartements, à vendre",aïn chock,1,97,97,2,1,1,6-10 ans,None
"appartements, à vendre",racine,4,166,166,4,2,2,11-20 ans,2 800 000 DH
"appartements, à vendre",aïn borja,1,75,75,2,1,1,11-20 ans,800 000 DH
"appartements, à vendre",aïn sebaâ,2,60,60,2,2,1,1-5 ans,None
"appartements, à vendre",centre ville,2,210,215,4,2,2,21+ ans,None
"appartements, à vendre",2 mars,5,120,131,3,3,2,None,None
"appartements, à vendre",sidi moumen,1,127,127,3,2,1,21+ ans,None
"appartements, à vendre",autre secteur,4,128,128,2,2,2,None,None
"appartements, à vendre",sidi bernoussi,1,74,None,3,2,2,11-20 ans,430 000 DH
"appartements, à vendre",beauséjour,1,90,97,2,2,2,6-10 ans,1 250 000 DH
"appartements, à vendre",hermitage,3,107,107,2,1,3,21+ ans,845 000 DH
"appartements, à vendre",gauthier,4,237,None,4,2,2,21+ ans,4 200 000 DH
"appartements, à vendre",aïn diab,rez de chaussée,460,None,4,4,4,11-20 ans,None
"appartements, à vendre",sidi maarouf,1,67,68,2,1,1,11-20 ans,650 000 DH
"appartements, à vendre",sidi moumen,4,60,60,2,1,1,6-10 ans,340 000 DH
"appartements, à vendre",la gironde,3,64,64,2,2,2,6-10 ans,680 000 DH
"appartements, à vendre",oulfa,1,54,53,2,1,1,6-10 ans,420 000 DH
"appartements, à vendre",sidi bernoussi,3,86,None,2,1,1,neuf,440 000 DH
"appartements, à vendre",None,2,None,54,2,1,1,6-10 ans,None
"appartements, à vendre",la gironde,2,71,94,2,1,1,6-10 ans,890 000 DH
"appartements, à vendre",al fida,2,76,80,2,1,1,21+ ans,650 000 DH
"appartements, à vendre",oulfa,4,None,None,2,1,1,None,400 000 DH
"appartements, à vendre",les princesses,4,103,103,2,2,1,neuf,200 000 DH
"appartements, à vendre",belvédère,3,99,99,2,2,1,6-10 ans,950 000 DH
"appartements, à vendre",oasis,7+,105,105,3,2,1,11-20 ans,1 350 000 DH
"appartements, à vendre",oasis,1,110,120,3,2,1,6-10 ans,None
"appartements, à vendre",sidi maarouf,4,112,None,3,2,1,11-20 ans,1 300 000 DH
"appartements, à vendre",derb ghallef,4,100,110,2,1,1,21+ ans,1 500 000 DH
"appartements, à vendre",mers sultan,3,97,97,2,1,1,21+ ans,850 000 DH
"appartements, à vendre",sbata,4,128,128,3,1,1,11-20 ans,560 000 DH
"appartements, à vendre",maarif,3,99,99,2,2,1,11-20 ans,None
"appartements, à vendre",maarif,1,38,38,1,1,1,None,1 DH
"appartements, à vendre",aïn sebaâ,3,131,None,3,2,2,None,910 000 DH
"appartements, à vendre",hay alfalah,2,96,96,3,1,2,6-10 ans,640 000 DH
"appartements, à vendre",oulfa,3,50,50,2,1,1,6-10 ans,38 000 DH
"appartements, à vendre",None,1,80,80,2,2,1,neuf,None
"appartements, à vendre",aïn sebaâ,4,78,78,3,2,1,6-10 ans,918 000 DH
"appartements, à vendre",maarif,2,84,None,2,2,2,11-20 ans,1 130 000 DH
"appartements, à vendre",sidi moumen,2,70,None,2,1,1,11-20 ans,450 000 DH
"appartements, à vendre",bournazil,2,64,64,2,1,1,21+ ans,520 000 DH
"appartements, à vendre",sidi maarouf,3,93,93,3,2,1,neuf,980 000 DH
"appartements, à vendre",hay mohammadi,1,65,70,2,1,1,11-20 ans,None
"appartements, à vendre",val fleuri,1,220,None,5,3,2,11-20 ans,2 200 000 DH
"appartements, à vendre",aïn sebaâ,rez de chaussée,42,None,1,None,1,neuf,None
"appartements, à vendre",sidi maarouf,2,None,62,2,1,1,None,None
"appartements, à vendre",sidi moumen,3,57,None,2,1,1,11-20 ans,370 000 DH
"appartements, à vendre",oulfa,4,None,None,2,1,1,None,400 000 DH
"appartements, à vendre",hay inara,4,84,90,2,2,1,11-20 ans,840 000 DH
"appartements, à louer",oasis,4,40,45,1,1,1,None,6 500 DH
"appartements, à vendre",hay inara,4,84,90,2,2,1,11-20 ans,840 000 DH
"appartements, à vendre",lissasfa,1,54,54,2,1,1,neuf,320 000 DH
"appartements, à vendre",sidi moumen,3,57,None,2,1,1,11-20 ans,None
"appartements, à vendre",c.i.l,4,192,192,3,3,2,11-20 ans,12 000 DH
"appartements, à vendre",bourgogne,1,130,143,3,2,1,6-10 ans,19 000 DH
"appartements, à vendre",hay hassani,1,3000,5500,4,2,2,neuf,80 500 DH
"appartements, à vendre",aïn chock,1,None,79,2,1,1,None,None
"appartements, à vendre",maarif,1,99,99,2,2,1,11-20 ans,13 000 DH
"appartements, à vendre",maarif,4,97,97,2,2,2,6-10 ans,1 260 000 DH
"appartements, à vendre",sidi moumen,3,122,122,3,2,2,11-20 ans,700 000 DH
"appartements, à vendre",sidi bernoussi,1,85,84,3,2,1,neuf,None
"appartements, à vendre",autre secteur,6,50,50,2,1,1,neuf,1 000 000 DH
"appartements, à vendre",al qods,3,None,61,2,1,1,None,None
"appartements, à vendre",maarif,3,165,165,3,2,2,6-10 ans,2 500 000 DH
"appartements, à vendre",oulfa,2,68,70,2,1,1,None,540 000 DH
"appartements, à vendre",oulfa,2,58,58,2,1,1,1-5 ans,350 000 DH
"appartements, à vendre",beauséjour,None,None,None,None,None,None,None,920 000 DH
"appartements, à vendre",lissasfa,rez de chaussée,None,None,2,1,1,None,360 000 DH
"appartements, à vendre",bournazil,3,79,105,3,1,1,None,None
"appartements, à vendre",aïn sebaâ,1,87,109,2,2,1,neuf,826 500 DH
"appartements, à vendre",sidi bernoussi,2,51,None,2,1,1,neuf,None
"appartements, à vendre",2 mars,None,None,None,None,None,None,None,None
"appartements, à vendre",autre secteur,1,54,54,2,2,1,1-5 ans,None
"appartements, à vendre",beauséjour,3,None,50,1,1,None,None,None
"appartements, à vendre",belvédère,1,131,131,5,1,1,11-20 ans,None
"appartements, à vendre",2 mars,4,149,149,3,2,1,11-20 ans,None
"appartements, à vendre",val fleuri,3,98,98,2,2,1,None,1 500 000 DH
"appartements, à vendre",oulfa,1,1500,56,1,1,1,neuf,None
"appartements, à vendre",sidi maarouf,3,107,120,3,2,1,1-5 ans,1 170 000 DH
"appartements, à vendre",californie,4,134,166,3,2,2,6-10 ans,2 550 000 DH
"appartements, à vendre",belvédère,2,81,94,2,2,1,None,970 000 DH
"appartements, à vendre",oulfa,1,50,52,2,1,1,None,380 000 DH
"appartements, à vendre",sidi othmane,2,123,123,3,1,1,1-5 ans,960 000 DH
"appartements, à vendre",bourgogne,2,None,89,2,1,1,None,None
"appartements, à vendre",sidi moumen,2,70,70,2,1,1,11-20 ans,None
"appartements, à louer",sidi maarouf,4,100,105,2,1,2,None,4 300 DH
"appartements, à vendre",sidi moumen,1,70,74,2,1,1,11-20 ans,620 000 DH
"appartements, à vendre",sidi moumen,2,70,70,2,1,1,11-20 ans,None
"appartements, à vendre",anfa,1,None,117,2,1,1,None,1 650 000 DH
"appartements, à vendre",sidi moumen,2,70,None,2,1,1,11-20 ans,None
"appartements, à vendre",hay hassani,4,110,110,2,2,1,21+ ans,980 000 DH
"appartements, à vendre",None,3,51,56,2,1,1,1-5 ans,370 000 DH
"appartements, à vendre",hay mohammadi,3,93,93,3,1,1,11-20 ans,950 000 DH
"appartements, à vendre",beauséjour,3,108,111,2,1,1,21+ ans,1 115 000 DH
"appartements, à vendre",hay mohammadi,1,100,100,3,1,1,None,1 100 000 DH
"appartements, à vendre",aïn chock,3,128,141,3,2,2,11-20 ans,None
"appartements, à vendre",sidi moumen,4,100,100,2,2,1,None,600 000 DH
"appartements, à vendre",sidi maarouf,2,57,57,2,1,1,11-20 ans,15 000 DH
"appartements, à vendre",sidi bernoussi,4,76,78,2,2,1,1-5 ans,740 000 DH
"appartements, à vendre",sidi moumen,1,61,61,2,1,1,6-10 ans,400 000 DH
"appartements, à vendre",aïn chock,rez de chaussée,250,250,5,2,3,6-10 ans,1 250 000 DH
"appartements, à vendre",sidi moumen,1,44,44,1,1,1,None,470 000 DH
"appartements, à vendre",hay mohammadi,1,176,176,5,3,2,11-20 ans,7 000 DH
"appartements, à vendre",californie,rez de chaussée,64,69,2,1,1,neuf,970 000 DH
"appartements, à vendre",centre ville,6,100,None,2,1,1,None,1 095 000 DH
"appartements, à vendre",ben m'sick,1,64,64,2,1,1,None,320 000 DH
"appartements, à vendre",quartier des hôpitaux,rez de chaussée,150,170,4,2,1,11-20 ans,2 000 000 DH
"appartements, à vendre",aïn sebaâ,4,76,77,3,1,1,1-5 ans,None
"appartements, à vendre",sidi moumen,3,120,120,2,1,2,None,None
"appartements, à vendre",oulfa,3,52,52,2,1,1,None,None
"appartements, à vendre",sidi moumen,2,79,82,2,1,1,11-20 ans,None
"appartements, à vendre",sidi maarouf,2,100,100,3,2,1,11-20 ans,1 080 000 DH
"appartements, à vendre",autre secteur,1,94,94,3,1,2,11-20 ans,760 000 DH
"appartements, à vendre",aïn sebaâ,3,None,116,3,2,1,neuf,None
"appartements, à vendre",aïn chock,2,153,153,3,3,2,6-10 ans,2 800 000 DH
"appartements, à vendre",c.i.l,3,202,None,4,2,2,11-20 ans,None
"appartements, à vendre",sbata,2,None,56,2,2,1,11-20 ans,38 000 DH
"appartements, à vendre",maarif,4,94,107,2,1,1,6-10 ans,1 350 000 DH
"appartements, à vendre",bournazil,2,72,74,2,1,1,6-10 ans,700 000 DH
"appartements, à vendre",None,2,51,None,2,1,1,6-10 ans,290 000 DH
"appartements, à vendre",None,2,82,81,4,2,2,21+ ans,1 200 000 DH
"appartements, à vendre",maarif,5,75,80,2,1,1,21+ ans,850 000 DH
"appartements, à vendre",ferme bretone,4,80,93,2,2,1,1-5 ans,1 580 000 DH
"appartements, à vendre",sidi moumen,4,61,63,2,1,1,11-20 ans,400 000 DH
"appartements, à vendre",sidi bernoussi,3,None,56,2,1,1,6-10 ans,360 000 DH
"appartements, à vendre",belvédère,4,88,88,3,2,1,6-10 ans,1 200 000 DH
"appartements, à vendre",oulfa,2,59,None,2,1,1,1-5 ans,360 000 DH
"appartements, à vendre",sidi bernoussi,2,67,67,2,2,1,neuf,700 000 DH
"appartements, à vendre",oulfa,3,56,56,2,1,1,None,360 000 DH
"appartements, à vendre",None,rez de chaussée,52,52,2,2,1,neuf,250 000 DH
"appartements, à vendre",sidi moumen,4,50,50,2,1,1,11-20 ans,340 000 DH
"appartements, à vendre",racine,None,120,120,2,2,None,None,2 000 000 DH
"appartements, à vendre",None,1,60,70,2,1,1,11-20 ans,180 000 DH
"appartements, à vendre",bourgogne,3,None,100,2,1,1,None,None
"appartements, à vendre",la gironde,5,125,125,3,2,2,None,1 200 000 DH
"appartements, à vendre",sbata,2,70,70,2,2,1,6-10 ans,1 840 000 DH
"appartements, à vendre",sbata,3,86,None,3,2,1,1-5 ans,870 000 DH
"appartements, à vendre",centre ville,1,100,133,2,2,1,21+ ans,1 500 000 DH
"appartements, à vendre",maarif,5,117,146,3,2,1,6-10 ans,1 760 000 DH
"appartements, à vendre",oulfa,4,118,118,3,1,1,11-20 ans,120 000 DH
"appartements, à vendre",belvédère,4,67,67,2,1,1,11-20 ans,750 000 DH
"appartements, à vendre",sidi maarouf,rez de chaussée,53,60,2,1,1,11-20 ans,None
"appartements, à vendre",beauséjour,4,188,189,3,3,4,21+ ans,2 400 000 DH
"appartements, à vendre",sidi maarouf,3,74,74,3,1,1,1-5 ans,925 000 DH
"appartements, à vendre",autre secteur,4,206,235,3,3,3,None,None
"appartements, à vendre",ben m'sick,3,66,66,2,None,1,11-20 ans,545 000 DH
"appartements, à vendre",sidi moumen,3,88,88,2,1,1,1-5 ans,550 000 DH
"appartements, à vendre",sidi bernoussi,3,None,104,2,1,1,None,480 000 DH
"appartements, à vendre",sidi moumen,3,1,49,2,1,1,None,None
"appartements, à vendre",val fleuri,4,100,106,2,2,1,11-20 ans,1 600 000 DH
"appartements, à vendre",tantonville,1,73,98,2,2,1,None,860 000 DH
"appartements, à vendre",sidi bernoussi,2,101,110,2,2,1,11-20 ans,70 000 DH
"appartements, à vendre",belvédère,7+,101,101,3,1,1,6-10 ans,1 070 000 DH
"appartements, à vendre",2 mars,2,80,80,3,2,1,1-5 ans,450 000 DH
"appartements, à vendre",oulfa,rez de chaussée,98,None,3,1,1,None,1 200 000 DH
"appartements, à vendre",maarif,1,140,None,2,2,1,neuf,None
"appartements, à vendre",maarif,3,82,82,2,2,1,None,1 480 000 DH
"appartements, à vendre",hay mansour,2,163,163,3,3,2,11-20 ans,2 400 000 DH
"appartements, à vendre",sidi moumen,1,None,62,2,1,1,None,370 000 DH
"appartements, à vendre",maarif,1,74,74,2,1,1,21+ ans,900 000 DH
"appartements, à vendre",sidi maarouf,2,162,162,3,2,2,11-20 ans,1 200 000 DH
"appartements, à vendre",lissasfa,2,None,None,2,1,1,None,None
"appartements, à vendre",oulfa,2,60,None,2,1,1,None,None
"appartements, à vendre",californie,rez de chaussée,78,78,2,1,None,None,None
"appartements, à vendre",sidi bernoussi,1,139,None,2,2,1,neuf,None
"appartements, à vendre",aïn sebaâ,4,90,90,2,2,1,neuf,904 800 DH
"appartements, à vendre",aïn chock,3,65,70,2,1,1,21+ ans,68 000 DH
"appartements, à vendre",autre secteur,1,50,50,2,1,1,6-10 ans,None
"appartements, à vendre",sidi maarouf,3,48,52,2,1,1,6-10 ans,410 000 DH
"appartements, à vendre",belvédère,4,80,None,2,1,1,None,None
"appartements, à vendre",sidi maarouf,4,48,52,2,1,1,6-10 ans,370 000 DH
"appartements, à vendre",oulfa,1,75,75,2,1,1,11-20 ans,None
"appartements, à vendre",sidi moumen,1,50,50,2,1,1,6-10 ans,None
"appartements, à vendre",None,1,1,1,2,1,1,neuf,380 000 DH
"appartements, à vendre",sbata,1,5,5,1,1,1,11-20 ans,None
"appartements, à vendre",maarif,3,111,111,3,2,1,11-20 ans,1 400 000 DH
"appartements, à vendre",sidi moumen,4,95,95,3,2,1,None,720 000 DH
"appartements, à vendre",beauséjour,4,90,96,2,2,2,11-20 ans,None
"appartements, à vendre",oulfa,3,52,52,2,1,1,None,300 000 DH
"appartements, à vendre",oulfa,3,52,None,2,1,1,6-10 ans,300 000 DH
"appartements, à vendre",None,1,50,50,2,2,1,None,360 000 DH
"appartements, à vendre",quartier des hôpitaux,4,107,107,3,1,1,21+ ans,1 020 000 DH
"appartements, à vendre",None,4,60,56,2,1,1,6-10 ans,250 000 DH
"appartements, à vendre",oulfa,1,130,147,3,2,2,11-20 ans,1 650 000 DH
"appartements, à vendre",roches noires,1,87,124,2,2,1,11-20 ans,1 150 000 DH
"appartements, à vendre",palmier,4,48,--,1,1,1,neuf,1 100 000 DH
"appartements, à vendre",aïn sebaâ,4,55,55,1,1,1,None,460 000 DH
"appartements, à vendre",aïn sebaâ,2,None,None,2,1,1,None,800 000 DH
"appartements, à vendre",route d'el jadida,1,109,146,3,3,1,1-5 ans,None
"appartements, à vendre",aïn sebaâ,2,80,80,2,1,1,11-20 ans,800 000 DH
"appartements, à vendre",aïn sebaâ,4,62,62,2,1,1,None,360 000 DH
"appartements, à vendre",maarif,rez de chaussée,147,170,2,2,1,6-10 ans,2 200 000 DH
"appartements, à vendre",hay mohammadi,3,78,78,2,1,1,None,630 000 DH
"appartements, à vendre",maarif,5,124,None,2,2,1,11-20 ans,2 100 000 DH
"appartements, à vendre",oulfa,None,None,110,2,2,2,None,1 000 000 DH
"appartements, à vendre",None,4,87,87,2,2,1,6-10 ans,690 000 DH
"appartements, à vendre",2 mars,5,136,136,2,2,1,21+ ans,1 400 000 DH
"appartements, à vendre",belvédère,3,118,125,3,2,1,11-20 ans,1 290 000 DH
"appartements, à vendre",oulfa,2,54,None,2,1,1,1-5 ans,300 000 DH
"appartements, à vendre",hay hassani,3,58,60,2,1,1,6-10 ans,None
"appartements, à vendre",sidi bernoussi,2,76,80,3,2,1,6-10 ans,None
"appartements, à vendre",belvédère,2,86,86,2,1,1,11-20 ans,860 000 DH
"appartements, à vendre",None,2,56,None,2,1,1,1-5 ans,300 000 DH
"appartements, à vendre",mers sultan,2,4,85,1,1,2,11-20 ans,640 000 DH
"appartements, à vendre",aïn borja,4,87,87,2,1,1,6-10 ans,None
"appartements, à vendre",None,2,51,51,2,1,1,1-5 ans,330 000 DH
"appartements, à vendre",oulfa,2,None,50,None,None,None,None,350 000 DH
"appartements, à vendre",sidi moumen,None,85,99,3,2,1,1-5 ans,1 500 000 DH
"appartements, à vendre",sidi moumen,1,97,111,3,2,1,1-5 ans,1 350 000 DH
"appartements, à vendre",racine,2,224,224,3,2,2,1-5 ans,None
"appartements, à vendre",oulfa,3,52,52,2,1,1,neuf,270 000 DH
"appartements, à vendre",al fida,2,110,110,3,2,1,1-5 ans,None
"appartements, à vendre",sidi bernoussi,rez de chaussée,85,110,2,2,1,11-20 ans,1 000 000 DH
"appartements, à vendre",None,1,None,56,2,1,1,6-10 ans,300 000 DH
"appartements, à vendre",sidi bernoussi,4,450,50,2,1,1,1-5 ans,370 000 DH
"appartements, à vendre",sidi moumen,1,127,127,3,2,1,21+ ans,None
"appartements, à vendre",aïn sebaâ,4,55,55,3,2,1,11-20 ans,360 000 DH
"appartements, à vendre",autre secteur,1,50,None,2,1,1,None,None
"appartements, à vendre",sidi bernoussi,4,59,69,2,1,1,11-20 ans,335 000 DH
"appartements, à vendre",belvédère,3,75,75,2,1,1,None,None
"appartements, à vendre",roches noires,3,61,70,2,2,1,6-10 ans,770 000 DH
"appartements, à vendre",sidi bernoussi,4,61,61,2,1,1,None,420 000 DH
"appartements, à vendre",sidi bernoussi,4,61,61,2,1,1,11-20 ans,400 000 DH
"appartements, à vendre",sidi moumen,1,200,200,5,4,2,11-20 ans,1 300 000 DH
"appartements, à vendre",belvédère,3,75,75,2,1,1,21+ ans,750 000 DH
"appartements, à vendre",quartier des hôpitaux,4,123,129,2,2,3,11-20 ans,1 590 000 DH
"appartements, à vendre",maarif,3,150,153,4,2,2,21+ ans,1 200 000 DH
"appartements, à vendre",maarif,2,90,89,2,1,1,1-5 ans,None
"appartements, à vendre",sidi moumen,rez de chaussée,None,62,2,1,1,None,None
"appartements, à vendre",sidi othmane,1,82,81,2,2,2,neuf,400 000 DH
"appartements, à vendre",maarif,5,124,None,2,2,1,11-20 ans,2 100 000 DH
"appartements, à vendre",hay hassani,rez de chaussée,140,64,2,1,2,6-10 ans,None
"appartements, à vendre",oulfa,4,67,None,3,1,1,neuf,None
"appartements, à vendre",hay hassani,4,54,54,3,1,1,21+ ans,None
"appartements, à vendre",autre secteur,1,133,133,2,1,2,neuf,None
"appartements, à vendre",hay moulay rachid,None,None,None,None,None,None,None,None
"appartements, à vendre",sidi moumen,2,58,58,2,1,1,11-20 ans,440 000 DH
"appartements, à vendre",autre secteur,4,50,50,3,1,1,None,310 000 DH
"appartements, à vendre",val fleuri,5,131,136,3,2,2,6-10 ans,1 850 000 DH
"appartements, à vendre",None,rez de chaussée,None,None,2,1,1,None,240 000 DH
"appartements, à vendre",sidi moumen,None,None,None,None,None,None,None,None
"appartements, à vendre",mers sultan,4,71,None,2,1,1,11-20 ans,90 000 DH
"appartements, à vendre",hay hassani,4,60,60,2,1,2,1-5 ans,290 000 DH
"appartements, à vendre",al qods,1,60,60,1,1,1,6-10 ans,630 000 DH
"appartements, à vendre",sidi moumen,1,66,66,2,1,1,6-10 ans,3 000 000 DH
"appartements, à vendre",anfa,1,118,118,2,2,2,6-10 ans,13 000 DH
"appartements, à vendre",sidi othmane,3,50,50,2,1,1,11-20 ans,None
"appartements, à vendre",sidi bernoussi,1,64,84,2,1,1,None,None
"appartements, à vendre",sidi bernoussi,4,54,54,2,1,1,None,450 000 DH
"appartements, à vendre",sidi bernoussi,4,None,54,2,1,1,6-10 ans,None
"appartements, à vendre",bournazil,1,98,113,3,2,1,6-10 ans,None
"appartements, à vendre",hay hassani,4,54,54,3,1,1,21+ ans,None
"appartements, à vendre",aïn sebaâ,4,None,60,2,1,1,None,1 200 DH
"appartements, à vendre",aïn sebaâ,4,75,75,2,2,1,None,640 000 DH
"appartements, à vendre",sidi moumen,3,None,2,2,1,1,None,320 000 DH
"appartements, à vendre",route d'azemmour,rez de chaussée,47,50,2,1,1,6-10 ans,220 000 DH
"appartements, à vendre",hay mohammadi,None,None,None,None,None,None,None,700 000 DH
"appartements, à vendre",hay mohammadi,rez de chaussée,None,64,2,None,1,21+ ans,None
"appartements, à vendre",sidi maarouf,rez de chaussée,217,217,3,3,2,None,1 350 000 DH
"appartements, à vendre",lissasfa,2,55,55,2,1,1,6-10 ans,3 400 000 DH
"appartements, à vendre",casablanca finance city,1,53,53,2,1,1,6-10 ans,None
"appartements, à vendre",oulfa,2,80,80,3,1,1,11-20 ans,800 000 DH
"appartements, à vendre",sidi maarouf,3,92,92,2,1,1,11-20 ans,880 000 DH
"appartements, à vendre",hay hassani,3,45,None,2,1,1,1-5 ans,340 000 DH
"appartements, à vendre",aïn chock,2,None,67,2,1,1,11-20 ans,585 000 DH
"appartements, à vendre",autre secteur,1,88,88,2,2,1,6-10 ans,1 000 000 DH
